title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Белорусскому банку снова отказали в покупке украинской «дочки» Сбербанка,2018-09-21 19:39:26,-99.66254234313965,-80,-20
В Сбербанке рассказали о прекратившемся оттоке валютных вкладов,2018-09-24 14:47:51,0,80,50
Сбербанк рассказал о самых крупных тратах россиян за границей,2018-09-25 11:30:47,0,35,5
Сбербанк рассказал о запуске своего мобильного оператора в Москве,2018-09-26 09:42:54,99.01425838470459,75,50
Сбербанк начал эксперимент по выдаче кредитов без подтверждения доходов,2018-09-28 11:55:33,-96.46473526954651,75,40
"Клиенты трех госбанков в августе забрали с валютных счетов $7,4 млрд",2018-09-28 12:26:03,-97.7423906326294,-50,-30
Morgan Stanley пообещал почти трехкратный рост рынка e-сommerce в России,2018-10-01 06:06:10,99.76721405982971,80,75
Сбербанк добавил в мобильное приложение денежные открытки,2018-10-01 12:05:30,0,25,40
Reuters узнал о покупке Сбербанком разработчика систем распознавания речи,2018-10-04 21:04:57,0,50,50
Отток валютных вкладов из Сбербанка в сентябре замедлился,2018-10-05 14:45:38,-99.69305396080017,50,30
Выше среднего: сколько получают работающие пенсионеры,2018-10-08 11:17:56,92.65016317367554,25,5
Реновация для пожилых: как Сбербанк хочет развивать дома престарелых,2018-10-10 04:30:26,0,25,30
Сбербанк приставит консультантов к сельским банкоматам,2018-10-10 12:35:15,0,75,50
СМИ узнали о планах Сбербанка организовать пункты выдачи онлайн-заказов,2018-10-12 05:26:57,-98.69722723960876,50,50
Сбербанк второй раз за год поднял ставки по рублевым вкладам,2018-10-12 08:26:25,98.96780252456665,25,50
Смена тренда: что происходит со ставками по вкладам и кредитам,2018-10-12 15:16:42,0,50,5
Место скандального аналитика Sberbank СIB займет выходец из «Роснефти»,2018-10-15 11:46:33,0,-75,5
Reuters сообщил о планах Сбербанка продать головной офис,2018-10-15 17:33:12,-99.47316646575928,-80,-20
Сбербанк и «Яндекс.Деньги» запустили сервис мгновенных платежей для юрлиц,2018-10-16 15:33:44,95.52037715911865,50,75
Сбербанк запустил процедуру обмена бонусов «Спасибо» на рубли,2018-10-17 07:43:42,98.80383014678955,50,50
«Ведомости» узнали о планах Сбербанка и ВТБ создать свою авиакомпанию,2018-10-18 05:49:14,0,50,30
Тиньков назвал единственный способный купить Тинькофф Банк,2018-10-18 10:26:25,99.14585947990417,-50,50
«Яндекс» подешевел на $1 млрд после сообщений о сделке со Сбербанком,2018-10-18 16:29:16,-99.72767233848572,-50,-30
Акции «Яндекса» продолжили падение после сообщений о сделке со Сбербанком,2018-10-19 07:31:48,-99.84819293022156,-50,-40
Слух на $3 млрд: чем для «Яндекса» обернулись сообщения о продаже акций,2018-10-19 19:17:35,0,-50,30
"Пенсионные фонды США набрали $1,5 млрд рисковых российских активов",2018-10-22 04:00:17,99.06651973724365,Error_Evaluation_Gigachat,50
Конец дешевой ипотеки: что будет с кредитами на покупку жилья,2018-10-22 08:51:47,0,-75,-30
Сбербанк не станет акционером создаваемой с ВТБ авиакомпании,2018-10-24 10:12:40,0,-30,0
Маркетплейс «Яндекса» и Сбербанка запланировал войти в топ-3 в России,2018-10-24 10:53:03,0,50,60
Вопреки ожиданиям: почему в сентябре замедлился отток валюты из банков,2018-10-25 20:33:25,0,50,50
В работе сервисов Сбербанка произошел сбой,2018-10-25 21:56:48,-99.55418705940247,-80,-30
